"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/27/2020","AirNow","481130069","4","14","ug/m3 LC","55","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"01/28/2020","AirNow","481130069","4","9.6","ug/m3 LC","40","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"01/29/2020","AirNow","481130069","4","6.3","ug/m3 LC","26","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"01/30/2020","AirNow","481130069","4","9.1","ug/m3 LC","38","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"01/31/2020","AirNow","481130069","4","9.5","ug/m3 LC","40","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"02/01/2020","AirNow","481130069","4","11.9","ug/m3 LC","50","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"02/02/2020","AirNow","481130069","4","6.9","ug/m3 LC","29","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"02/03/2020","AirNow","481130069","4","8.5","ug/m3 LC","35","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"02/04/2020","AirNow","481130069","4","7.9","ug/m3 LC","33","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"02/05/2020","AirNow","481130069","4","4.5","ug/m3 LC","19","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
