"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/31/2020","AirNow","482010058","2","9.5","ug/m3 LC","40","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"02/01/2020","AirNow","482010058","2","12","ug/m3 LC","50","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"02/02/2020","AirNow","482010058","2","8","ug/m3 LC","33","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"02/03/2020","AirNow","482010058","2","6.2","ug/m3 LC","26","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"02/04/2020","AirNow","482010058","2","14.5","ug/m3 LC","56","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"02/05/2020","AirNow","482010058","2","6.8","ug/m3 LC","28","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"02/06/2020","AirNow","482010058","2","6.4","ug/m3 LC","27","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"02/07/2020","AirNow","482010058","2","7.7","ug/m3 LC","32","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"02/08/2020","AirNow","482010058","2","8.6","ug/m3 LC","36","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"02/09/2020","AirNow","482010058","2","11","ug/m3 LC","46","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
